id,domain,aggregator,sensor,axis,value,create_time,test_div_id
76076,time,ECDF_8,IMU,Y,0.000151339353276497,2023-07-06 13:19:36,95942
76077,time,ECDF_8,IMU,Z,0.000151339353276497,2023-07-06 13:19:36,95942
76078,time,ECDF_8,IMU,GX,0.000151339353276497,2023-07-06 13:19:36,95942
76079,time,ECDF_8,IMU,GY,0.000151339353276497,2023-07-06 13:19:36,95942
76080,time,ECDF_8,IMU,GZ,0.000151339353276497,2023-07-06 13:19:36,95942
76081,time,ECDF_8,ACC,X,9.68637664937469e-05,2023-07-06 13:19:36,95942
76082,time,ECDF_8,ACC,Y,9.68637664937469e-05,2023-07-06 13:19:36,95942
76083,time,ECDF_8,ACC,Z,9.68637664937469e-05,2023-07-06 13:19:36,95942
76084,frequency,ECDF_8,CBM,X,0.006048387096774193,2023-07-06 13:19:36,95942
76085,frequency,ECDF_8,CBM,Y,0.006048387096774193,2023-07-06 13:19:36,95942
76086,frequency,ECDF_8,CBM,Z,0.006048387096774193,2023-07-06 13:19:36,95942
76087,time,ECDF_9,IMU,X,0.00016815483697388555,2023-07-06 13:19:36,95942
76088,time,ECDF_9,IMU,Y,0.00016815483697388555,2023-07-06 13:19:36,95942
76089,time,ECDF_9,IMU,Z,0.00016815483697388555,2023-07-06 13:19:36,95942
76090,time,ECDF_9,IMU,GX,0.00016815483697388555,2023-07-06 13:19:36,95942
76091,time,ECDF_9,IMU,GY,0.00016815483697388555,2023-07-06 13:19:36,95942
76092,time,ECDF_9,IMU,GZ,0.00016815483697388555,2023-07-06 13:19:36,95942
76093,time,ECDF_9,ACC,X,0.00010762640721527433,2023-07-06 13:19:36,95942
76094,time,ECDF_9,ACC,Y,0.00010762640721527433,2023-07-06 13:19:36,95942
76095,time,ECDF_9,ACC,Z,0.00010762640721527433,2023-07-06 13:19:36,95942
76096,frequency,ECDF_9,CBM,X,0.006720430107526882,2023-07-06 13:19:36,95942
76097,frequency,ECDF_9,CBM,Y,0.006720430107526882,2023-07-06 13:19:36,95942
76098,frequency,ECDF_9,CBM,Z,0.006720430107526882,2023-07-06 13:19:36,95942
76099,time,ECDF Percentile_0,IMU,X,0.84765625,2023-07-06 13:19:36,95942
76100,time,ECDF Percentile_0,IMU,Y,-0.020263671875,2023-07-06 13:19:36,95942
76101,time,ECDF Percentile_0,IMU,Z,-0.48291015625,2023-07-06 13:19:36,95942
76102,time,ECDF Percentile_0,IMU,GX,-1.2626953125,2023-07-06 13:19:36,95942
76103,time,ECDF Percentile_0,IMU,GY,-1.599609375,2023-07-06 13:19:36,95942
76104,time,ECDF Percentile_0,IMU,GZ,0.268798828125,2023-07-06 13:19:36,95942
76105,time,ECDF Percentile_0,ACC,X,0.8515625,2023-07-06 13:19:36,95942
76106,time,ECDF Percentile_0,ACC,Y,-0.0625,2023-07-06 13:19:36,95942
76107,time,ECDF Percentile_0,ACC,Z,-0.5,2023-07-06 13:19:36,95942
76108,frequency,ECDF Percentile_0,CBM,X,0.2622,2023-07-06 13:19:36,95942
76109,frequency,ECDF Percentile_0,CBM,Y,0.0,2023-07-06 13:19:36,95942
76110,frequency,ECDF Percentile_0,CBM,Z,0.0,2023-07-06 13:19:36,95942
76111,time,ECDF Percentile_1,IMU,X,0.85693359375,2023-07-06 13:19:36,95942
76112,time,ECDF Percentile_1,IMU,Y,-0.01123046875,2023-07-06 13:19:36,95942
76113,time,ECDF Percentile_1,IMU,Z,-0.47802734375,2023-07-06 13:19:36,95942
76114,time,ECDF Percentile_1,IMU,GX,-1.1875,2023-07-06 13:19:36,95942
76115,time,ECDF Percentile_1,IMU,GY,-1.474609375,2023-07-06 13:19:36,95942
76116,time,ECDF Percentile_1,IMU,GZ,0.393798828125,2023-07-06 13:19:36,95942
76117,time,ECDF Percentile_1,ACC,X,0.9296875,2023-07-06 13:19:36,95942
76118,time,ECDF Percentile_1,ACC,Y,0.0,2023-07-06 13:19:36,95942
76119,time,ECDF Percentile_1,ACC,Z,-0.40625,2023-07-06 13:19:36,95942
76120,frequency,ECDF Percentile_1,CBM,X,0.5005865,2023-07-06 13:19:36,95942
76121,frequency,ECDF Percentile_1,CBM,Y,0.0,2023-07-06 13:19:36,95942
76122,frequency,ECDF Percentile_1,CBM,Z,0.0,2023-07-06 13:19:36,95942
76123,time,ECDF Percentile Count_0,IMU,X,11893.0,2023-07-06 13:19:36,95942
76124,time,ECDF Percentile Count_0,IMU,Y,11893.0,2023-07-06 13:19:36,95942
76125,time,ECDF Percentile Count_0,IMU,Z,11893.0,2023-07-06 13:19:36,95942
76126,time,ECDF Percentile Count_0,IMU,GX,11893.0,2023-07-06 13:19:36,95942
76127,time,ECDF Percentile Count_0,IMU,GY,11893.0,2023-07-06 13:19:36,95942
76128,time,ECDF Percentile Count_0,IMU,GZ,11893.0,2023-07-06 13:19:36,95942
76129,time,ECDF Percentile Count_0,ACC,X,18582.0,2023-07-06 13:19:36,95942
76130,time,ECDF Percentile Count_0,ACC,Y,18582.0,2023-07-06 13:19:36,95942
76131,time,ECDF Percentile Count_0,ACC,Z,18582.0,2023-07-06 13:19:36,95942
76132,frequency,ECDF Percentile Count_0,CBM,X,297.0,2023-07-06 13:19:36,95942
76133,frequency,ECDF Percentile Count_0,CBM,Y,0.0,2023-07-06 13:19:36,95942
76134,frequency,ECDF Percentile Count_0,CBM,Z,297.0,2023-07-06 13:19:36,95942
76135,time,ECDF Percentile Count_1,IMU,X,47575.0,2023-07-06 13:19:36,95942
76136,time,ECDF Percentile Count_1,IMU,Y,47575.0,2023-07-06 13:19:36,95942
76137,time,ECDF Percentile Count_1,IMU,Z,47575.0,2023-07-06 13:19:36,95942
76138,time,ECDF Percentile Count_1,IMU,GX,47575.0,2023-07-06 13:19:36,95942
76139,time,ECDF Percentile Count_1,IMU,GY,47575.0,2023-07-06 13:19:36,95942
76140,time,ECDF Percentile Count_1,IMU,GZ,47575.0,2023-07-06 13:19:36,95942
76141,time,ECDF Percentile Count_1,ACC,X,74331.0,2023-07-06 13:19:36,95942
76142,time,ECDF Percentile Count_1,ACC,Y,74331.0,2023-07-06 13:19:36,95942
76143,time,ECDF Percentile Count_1,ACC,Z,74331.0,2023-07-06 13:19:36,95942
76144,frequency,ECDF Percentile Count_1,CBM,X,1190.0,2023-07-06 13:19:36,95942
76145,frequency,ECDF Percentile Count_1,CBM,Y,0.0,2023-07-06 13:19:36,95942
76146,frequency,ECDF Percentile Count_1,CBM,Z,1190.0,2023-07-06 13:19:36,95942
76147,time,Histogram_0,IMU,X,0.0,2023-07-06 13:19:36,95942
76148,time,Histogram_0,IMU,Y,0.0,2023-07-06 13:19:36,95942
76149,time,Histogram_0,IMU,Z,0.0,2023-07-06 13:19:36,95942
76150,time,Histogram_0,IMU,GX,0.0,2023-07-06 13:19:36,95942
76151,time,Histogram_0,IMU,GY,0.0,2023-07-06 13:19:36,95942
76152,time,Histogram_0,IMU,GZ,0.0,2023-07-06 13:19:36,95942
76153,time,Histogram_0,ACC,X,0.0,2023-07-06 13:19:36,95942
76154,time,Histogram_0,ACC,Y,0.0,2023-07-06 13:19:36,95942
76155,time,Histogram_0,ACC,Z,0.0,2023-07-06 13:19:36,95942
76156,frequency,Histogram_0,CBM,X,0.0,2023-07-06 13:19:36,95942
76157,frequency,Histogram_0,CBM,Y,0.0,2023-07-06 13:19:36,95942
76158,frequency,Histogram_0,CBM,Z,0.0,2023-07-06 13:19:36,95942
76159,time,Histogram_1,IMU,X,0.0,2023-07-06 13:19:36,95942
76160,time,Histogram_1,IMU,Y,0.0,2023-07-06 13:19:36,95942
76161,time,Histogram_1,IMU,Z,0.0,2023-07-06 13:19:36,95942
76162,time,Histogram_1,IMU,GX,0.0,2023-07-06 13:19:36,95942
76163,time,Histogram_1,IMU,GY,0.0,2023-07-06 13:19:36,95942
76164,time,Histogram_1,IMU,GZ,0.0,2023-07-06 13:19:36,95942
76165,time,Histogram_1,ACC,X,0.0,2023-07-06 13:19:36,95942
76166,time,Histogram_1,ACC,Y,0.0,2023-07-06 13:19:36,95942
76167,time,Histogram_1,ACC,Z,60.0,2023-07-06 13:19:36,95942
76168,frequency,Histogram_1,CBM,X,0.0,2023-07-06 13:19:36,95942
76169,frequency,Histogram_1,CBM,Y,0.0,2023-07-06 13:19:36,95942
76170,frequency,Histogram_1,CBM,Z,0.0,2023-07-06 13:19:36,95942
76171,time,Histogram_2,IMU,X,0.0,2023-07-06 13:19:36,95942
76172,time,Histogram_2,IMU,Y,0.0,2023-07-06 13:19:36,95942
76173,time,Histogram_2,IMU,Z,59469.0,2023-07-06 13:19:36,95942
76174,time,Histogram_2,IMU,GX,0.0,2023-07-06 13:19:36,95942
76175,time,Histogram_2,IMU,GY,0.0,2023-07-06 13:19:36,95942
76176,time,Histogram_2,IMU,GZ,0.0,2023-07-06 13:19:36,95942
76177,time,Histogram_2,ACC,X,0.0,2023-07-06 13:19:36,95942
76178,time,Histogram_2,ACC,Y,0.0,2023-07-06 13:19:36,95942
76179,time,Histogram_2,ACC,Z,75259.0,2023-07-06 13:19:36,95942
76180,frequency,Histogram_2,CBM,X,0.0,2023-07-06 13:19:36,95942
76181,frequency,Histogram_2,CBM,Y,0.0,2023-07-06 13:19:36,95942
76182,frequency,Histogram_2,CBM,Z,0.0,2023-07-06 13:19:36,95942
76183,time,Histogram_3,IMU,X,0.0,2023-07-06 13:19:36,95942
76184,time,Histogram_3,IMU,Y,0.0,2023-07-06 13:19:36,95942
76185,time,Histogram_3,IMU,Z,0.0,2023-07-06 13:19:36,95942
76186,time,Histogram_3,IMU,GX,0.0,2023-07-06 13:19:36,95942
76187,time,Histogram_3,IMU,GY,0.0,2023-07-06 13:19:36,95942
76188,time,Histogram_3,IMU,GZ,0.0,2023-07-06 13:19:36,95942
76189,time,Histogram_3,ACC,X,0.0,2023-07-06 13:19:36,95942
76190,time,Histogram_3,ACC,Y,14.0,2023-07-06 13:19:36,95942
76191,time,Histogram_3,ACC,Z,17592.0,2023-07-06 13:19:36,95942
76192,frequency,Histogram_3,CBM,X,0.0,2023-07-06 13:19:36,95942
76193,frequency,Histogram_3,CBM,Y,0.0,2023-07-06 13:19:36,95942
76194,frequency,Histogram_3,CBM,Z,0.0,2023-07-06 13:19:36,95942
76195,time,Histogram_4,IMU,X,0.0,2023-07-06 13:19:36,95942
76196,time,Histogram_4,IMU,Y,59244.0,2023-07-06 13:19:36,95942
76197,time,Histogram_4,IMU,Z,0.0,2023-07-06 13:19:36,95942
76198,time,Histogram_4,IMU,GX,0.0,2023-07-06 13:19:36,95942
76199,time,Histogram_4,IMU,GY,0.0,2023-07-06 13:19:36,95942
76200,time,Histogram_4,IMU,GZ,0.0,2023-07-06 13:19:36,95942
76201,time,Histogram_4,ACC,X,0.0,2023-07-06 13:19:36,95942
76202,time,Histogram_4,ACC,Y,58081.0,2023-07-06 13:19:36,95942
76203,time,Histogram_4,ACC,Z,3.0,2023-07-06 13:19:36,95942
76204,frequency,Histogram_4,CBM,X,0.0,2023-07-06 13:19:36,95942
76205,frequency,Histogram_4,CBM,Y,0.0,2023-07-06 13:19:36,95942
76206,frequency,Histogram_4,CBM,Z,0.0,2023-07-06 13:19:36,95942
76207,time,Histogram_5,IMU,X,0.0,2023-07-06 13:19:36,95942
76208,time,Histogram_5,IMU,Y,225.0,2023-07-06 13:19:36,95942
76209,time,Histogram_5,IMU,Z,0.0,2023-07-06 13:19:36,95942
76210,time,Histogram_5,IMU,GX,0.0,2023-07-06 13:19:36,95942
76211,time,Histogram_5,IMU,GY,0.0,2023-07-06 13:19:36,95942
76212,time,Histogram_5,IMU,GZ,2313.0,2023-07-06 13:19:36,95942
76213,time,Histogram_5,ACC,X,0.0,2023-07-06 13:19:36,95942
76214,time,Histogram_5,ACC,Y,34801.0,2023-07-06 13:19:36,95942
76215,time,Histogram_5,ACC,Z,0.0,2023-07-06 13:19:36,95942
76216,frequency,Histogram_5,CBM,X,137.0,2023-07-06 13:19:36,95942
76217,frequency,Histogram_5,CBM,Y,1481.0,2023-07-06 13:19:36,95942
76218,frequency,Histogram_5,CBM,Z,1485.0,2023-07-06 13:19:36,95942
76219,time,Histogram_6,IMU,X,0.0,2023-07-06 13:19:36,95942
76220,time,Histogram_6,IMU,Y,0.0,2023-07-06 13:19:36,95942
76221,time,Histogram_6,IMU,Z,0.0,2023-07-06 13:19:36,95942
76222,time,Histogram_6,IMU,GX,0.0,2023-07-06 13:19:36,95942
76223,time,Histogram_6,IMU,GY,0.0,2023-07-06 13:19:36,95942
76224,time,Histogram_6,IMU,GZ,47356.0,2023-07-06 13:19:36,95942
76225,time,Histogram_6,ACC,X,0.0,2023-07-06 13:19:36,95942
76226,time,Histogram_6,ACC,Y,18.0,2023-07-06 13:19:36,95942
76227,time,Histogram_6,ACC,Z,0.0,2023-07-06 13:19:36,95942
76228,frequency,Histogram_6,CBM,X,646.0,2023-07-06 13:19:36,95942
76229,frequency,Histogram_6,CBM,Y,4.0,2023-07-06 13:19:36,95942
76230,frequency,Histogram_6,CBM,Z,3.0,2023-07-06 13:19:36,95942
76231,time,Histogram_7,IMU,X,0.0,2023-07-06 13:19:36,95942
76232,time,Histogram_7,IMU,Y,0.0,2023-07-06 13:19:36,95942
76233,time,Histogram_7,IMU,Z,0.0,2023-07-06 13:19:36,95942
76234,time,Histogram_7,IMU,GX,0.0,2023-07-06 13:19:36,95942
76235,time,Histogram_7,IMU,GY,0.0,2023-07-06 13:19:36,95942
76236,time,Histogram_7,IMU,GZ,9788.0,2023-07-06 13:19:36,95942
76237,time,Histogram_7,ACC,X,0.0,2023-07-06 13:19:36,95942
76238,time,Histogram_7,ACC,Y,0.0,2023-07-06 13:19:36,95942
76239,time,Histogram_7,ACC,Z,0.0,2023-07-06 13:19:36,95942
76240,frequency,Histogram_7,CBM,X,575.0,2023-07-06 13:19:36,95942
76241,frequency,Histogram_7,CBM,Y,2.0,2023-07-06 13:19:36,95942
76242,frequency,Histogram_7,CBM,Z,0.0,2023-07-06 13:19:36,95942
76243,time,Histogram_8,IMU,X,0.0,2023-07-06 13:19:36,95942
76244,time,Histogram_8,IMU,Y,0.0,2023-07-06 13:19:36,95942
76245,time,Histogram_8,IMU,Z,0.0,2023-07-06 13:19:36,95942
76246,time,Histogram_8,IMU,GX,0.0,2023-07-06 13:19:36,95942
76247,time,Histogram_8,IMU,GY,0.0,2023-07-06 13:19:36,95942
76248,time,Histogram_8,IMU,GZ,12.0,2023-07-06 13:19:36,95942
76249,time,Histogram_8,ACC,X,1089.0,2023-07-06 13:19:36,95942
76250,time,Histogram_8,ACC,Y,0.0,2023-07-06 13:19:36,95942
76251,time,Histogram_8,ACC,Z,0.0,2023-07-06 13:19:36,95942
76252,frequency,Histogram_8,CBM,X,93.0,2023-07-06 13:19:36,95942
76253,frequency,Histogram_8,CBM,Y,1.0,2023-07-06 13:19:36,95942
76254,frequency,Histogram_8,CBM,Z,0.0,2023-07-06 13:19:36,95942
76255,time,Histogram_9,IMU,X,59469.0,2023-07-06 13:19:36,95942
76256,time,Histogram_9,IMU,Y,0.0,2023-07-06 13:19:36,95942
76257,time,Histogram_9,IMU,Z,0.0,2023-07-06 13:19:36,95942
76258,time,Histogram_9,IMU,GX,0.0,2023-07-06 13:19:36,95942
76259,time,Histogram_9,IMU,GY,0.0,2023-07-06 13:19:36,95942
76260,time,Histogram_9,IMU,GZ,0.0,2023-07-06 13:19:36,95942
76261,time,Histogram_9,ACC,X,91407.0,2023-07-06 13:19:36,95942
76262,time,Histogram_9,ACC,Y,0.0,2023-07-06 13:19:36,95942
76263,time,Histogram_9,ACC,Z,0.0,2023-07-06 13:19:36,95942
76264,frequency,Histogram_9,CBM,X,14.0,2023-07-06 13:19:36,95942
76265,frequency,Histogram_9,CBM,Y,0.0,2023-07-06 13:19:36,95942
76266,frequency,Histogram_9,CBM,Z,0.0,2023-07-06 13:19:36,95942
76267,time,Interquartile range,IMU,X,0.00732421875,2023-07-06 13:19:36,95942
76268,time,Interquartile range,IMU,Y,0.007080078125,2023-07-06 13:19:36,95942
76269,time,Interquartile range,IMU,Z,0.00390625,2023-07-06 13:19:36,95942
76270,time,Interquartile range,IMU,GX,0.0625,2023-07-06 13:19:36,95942
76271,time,Interquartile range,IMU,GY,0.1005859375,2023-07-06 13:19:36,95942
76272,time,Interquartile range,IMU,GZ,0.10009765625,2023-07-06 13:19:36,95942
76273,time,Interquartile range,ACC,X,0.0546875,2023-07-06 13:19:36,95942
76274,time,Interquartile range,ACC,Y,0.0625,2023-07-06 13:19:36,95942
76275,time,Interquartile range,ACC,Z,0.078125,2023-07-06 13:19:36,95942
76276,frequency,Interquartile range,CBM,X,0.19068850000000004,2023-07-06 13:19:36,95942
76277,frequency,Interquartile range,CBM,Y,0.0,2023-07-06 13:19:36,95942
76278,frequency,Interquartile range,CBM,Z,0.0,2023-07-06 13:19:36,95942
76279,time,Kurtosis,IMU,X,3.0426657653565075,2023-07-06 13:19:36,95942
76280,time,Kurtosis,IMU,Y,0.8359085866397087,2023-07-06 13:19:36,95942
76281,time,Kurtosis,IMU,Z,5.967726462560961,2023-07-06 13:19:36,95942
76282,time,Kurtosis,IMU,GX,-0.04748055579441912,2023-07-06 13:19:36,95942
76283,time,Kurtosis,IMU,GY,-0.009448224381948034,2023-07-06 13:19:36,95942
76284,time,Kurtosis,IMU,GZ,0.006686271836660929,2023-07-06 13:19:36,95942
76285,time,Kurtosis,ACC,X,0.49136301624802803,2023-07-06 13:19:36,95942
76286,time,Kurtosis,ACC,Y,1.3704530976205351,2023-07-06 13:19:36,95942
76287,time,Kurtosis,ACC,Z,0.36075440726336705,2023-07-06 13:19:36,95942
76288,frequency,Kurtosis,CBM,X,46.5000847021008,2023-07-06 13:19:36,95942
76289,frequency,Kurtosis,CBM,Y,290.86255831412,2023-07-06 13:19:36,95942
76290,frequency,Kurtosis,CBM,Z,438.47999559514994,2023-07-06 13:19:36,95942
76291,time,Max,IMU,X,0.89990234375,2023-07-06 13:19:36,95942
76292,time,Max,IMU,Y,0.015869140625,2023-07-06 13:19:36,95942
76293,time,Max,IMU,Z,-0.44384765625,2023-07-06 13:19:36,95942
76294,time,Max,IMU,GX,-1.0498046875,2023-07-06 13:19:36,95942
76295,time,Max,IMU,GY,-1.224609375,2023-07-06 13:19:36,95942
76296,time,Max,IMU,GZ,0.66259765625,2023-07-06 13:19:36,95942
76297,time,Max,ACC,X,1.15625,2023-07-06 13:19:36,95942
76298,time,Max,ACC,Y,0.2421875,2023-07-06 13:19:36,95942
76299,time,Max,ACC,Z,-0.1953125,2023-07-06 13:19:36,95942
76300,frequency,Max,CBM,X,3.31322,2023-07-06 13:19:36,95942
76301,frequency,Max,CBM,Y,0.71505,2023-07-06 13:19:36,95942
76302,frequency,Max,CBM,Z,0.3814,2023-07-06 13:19:36,95942
76303,time,Mean,IMU,X,0.8523630171943576,2023-07-06 13:19:36,95942
76304,time,Mean,IMU,Y,-0.015695024830426358,2023-07-06 13:19:36,95942
76305,time,Mean,IMU,Z,-0.48033551520802853,2023-07-06 13:19:36,95942
76306,time,Mean,IMU,GX,-1.223749683395971,2023-07-06 13:19:36,95942
76307,time,Mean,IMU,GY,-1.5376264018595822,2023-07-06 13:19:36,95942
76308,time,Mean,IMU,GZ,0.3320582501974752,2023-07-06 13:19:36,95942
76309,time,Mean,ACC,X,0.8894380825279291,2023-07-06 13:19:36,95942
76310,time,Mean,ACC,Y,-0.02516994882364337,2023-07-06 13:19:36,95942
76311,time,Mean,ACC,Z,-0.4499340451923284,2023-07-06 13:19:36,95942
76312,frequency,Mean,CBM,X,0.40505702318548387,2023-07-06 13:19:36,95942
76313,frequency,Mean,CBM,Y,0.0025308951612903227,2023-07-06 13:19:36,95942
76314,frequency,Mean,CBM,Z,0.0009932291666666668,2023-07-06 13:19:36,95942
76315,time,Mean absolute deviation,IMU,X,0.004639980607430285,2023-07-06 13:19:36,95942
76316,time,Mean absolute deviation,IMU,Y,0.004322295867563923,2023-07-06 13:19:36,95942
76317,time,Mean absolute deviation,IMU,Z,0.0028235695641594762,2023-07-06 13:19:36,95942
76318,time,Mean absolute deviation,IMU,GX,0.03479902821884014,2023-07-06 13:19:36,95942
76319,time,Mean absolute deviation,IMU,GY,0.058002568329643886,2023-07-06 13:19:36,95942
76320,time,Mean absolute deviation,IMU,GZ,0.05836613036312293,2023-07-06 13:19:36,95942
76321,time,Mean absolute deviation,ACC,X,0.0371850644208567,2023-07-06 13:19:36,95942
76322,time,Mean absolute deviation,ACC,Y,0.03763474172384842,2023-07-06 13:19:36,95942
76323,time,Mean absolute deviation,ACC,Z,0.04561033657979316,2023-07-06 13:19:36,95942
76324,frequency,Mean absolute deviation,CBM,X,0.131317213244938,2023-07-06 13:19:36,95942
76325,frequency,Mean absolute deviation,CBM,Y,0.005007362469649671,2023-07-06 13:19:36,95942
76326,frequency,Mean absolute deviation,CBM,Z,0.0019717734935035844,2023-07-06 13:19:36,95942
76327,time,Median,IMU,X,0.8525390625,2023-07-06 13:19:36,95942
76328,time,Median,IMU,Y,-0.015625,2023-07-06 13:19:36,95942
76329,time,Median,IMU,Z,-0.48046875,2023-07-06 13:19:36,95942
76330,time,Median,IMU,GX,-1.224609375,2023-07-06 13:19:36,95942
